"node_id","id","name","forte","bit","bit_reverse","pitch_set","interval_cycle","interval_vector","orientation","chirality","role","fine_role","identity_category","identity_type","tier","tier_number","office","office_index","has_governor_seat","office_authority","anchor_mechanism","assignment_status","resolution_class","universal_classification","governing_parent_count","construction_parent_count","seat_contact_count","identity_evidence_contact_count","identity_evidence_office_counts_json","identity_evidence_tier_counts_json","relational_office","plurality_contact_office","contact_count","contact_office_counts_json","contact_tier_counts_json","office_basis","registered_before_completion","added_by_completion"
"scale:2759","2759","Lydian ♭2♭♭3","7-14","b111000110101","b101011000111","{0,1,2,6,7,9,11}","1-1-4-1-2-2-1","4,4,3,3,5,2","7-14 orientation B","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Mercury","5","{""Mercury"":3,""Venus"":2}","{""A2"":2,""D2"":2,""D5"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:2763","2763","Rāga Sauviram","7-28","b110100110101","b101011001011","{0,1,3,6,7,9,11}","1-2-3-1-2-2-1","3,4,4,4,3,3","7-28 orientation A","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Mercury","3",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2765","2765","Lydian Diminished","7-32","b101100110101","b101011001101","{0,2,3,6,7,9,11}","2-1-3-1-2-2-1","3,3,5,4,4,2","7-32 orientation B","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Sun","0",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2771","2771","Mela Gamanasrama","7-29","b110010110101","b101011010011","{0,1,4,6,7,9,11}","1-3-2-1-2-2-1","3,4,4,3,5,2","7-29 orientation B","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Sun","0",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2773","2773","Lydian","7-35","b101010110101","b101011010101","{0,2,4,6,7,9,11}","2-2-2-1-2-2-1","2,5,4,3,6,1","7-35 single orientation","achiral","anchor","anchor_A0","A","canonical_anchor","A0","0","Sun","0",true,"canonical_identity","canonical_governor_frame","canonical","canonical_A0_identity","a0_anchor","0","0","0",,,,,,,,,"canonical A0 governor registry",true,false
"scale:2777","2777","Aeolian Harmonic","7-32","b100110110101","b101011011001","{0,3,4,6,7,9,11}","3-1-2-1-2-2-1","3,3,5,4,4,2","7-32 orientation A","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Sun","0",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2787","2787","Lydian ♭2♯3","7-15","b110001110101","b101011100011","{0,1,5,6,7,9,11}","1-4-1-1-2-2-1","4,4,2,4,4,3","7-15 single orientation","achiral","anchor","anchor_D2","D","same_office_convergence_anchor","D2","2","Sun","0",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D2_anchor","d2_anchor","0","0","2","2","{""Sun"":2}",,,,,,,"7-15 same-office convergence from two independently agreeing A0-satellite contacts",true,false
"scale:2789","2789","Lydian ♯3","7-29","b101001110101","b101011100101","{0,2,5,6,7,9,11}","2-3-1-1-2-2-1","3,4,4,3,5,2","7-29 orientation A","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Sun","0",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2793","2793","1sus4 & 7⁷","7-28","b100101110101","b101011101001","{0,3,5,6,7,9,11}","3-2-1-1-2-2-1","3,4,4,4,3,3","7-28 orientation B","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Jupiter","4",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2801","2801","Rāga Hindolita","7-14","b100011110101","b101011110001","{0,4,5,6,7,9,11}","4-1-1-1-2-2-1","4,4,3,3,5,2","7-14 orientation A","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Jupiter","5","{""Mars"":2,""Jupiter"":3}","{""A2"":2,""D2"":2,""D5"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:2831","2831","7-4 rooted state 2831","7-4","b111100001101","b101100001111","{0,1,2,3,8,9,11}","1-1-1-5-1-2-1","5,4,4,3,3,2","7-4 orientation B","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Mercury",,"2","{""Mercury"":2}","{""D3"":1,""D6"":1}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",false,true
"scale:2839","2839","Kaikian Mode V","7-11","b111010001101","b101100010111","{0,1,2,4,8,9,11}","1-1-2-4-1-2-1","4,4,4,4,4,1","7-11 orientation A","chiral","satellite","satellite_D3","SATELLITE","direct_satellite","D3","3","Mercury","3",true,"inherited_unique_parent",,"inherited","D3_direct_satellite","d3_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-Z37 D3 anchor 2843; earlier precedence preserved",true,false
"scale:2843","2843","Neapolitan Major ♭4♯5","7-Z37","b110110001101","b101100011011","{0,1,3,4,8,9,11}","1-2-1-4-1-2-1","4,3,4,5,4,1","7-Z37 single orientation","achiral","anchor","anchor_D3","D","same_office_convergence_anchor","D3","3","Mercury","3",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D3_anchor","d3_anchor","0","0","4","4","{""Mercury"":4}","{""D2"":2,""A2"":2}",,,,,,"7-Z37 dual-tier same-office convergence from two A2 and two D2 satellite contacts",true,false
"scale:2845","2845","Melodic +♭4","7-Z38","b101110001101","b101100011101","{0,2,3,4,8,9,11}","2-1-1-4-1-2-1","4,3,4,4,4,2","7-Z38 orientation B","chiral","satellite","satellite_D2","SATELLITE","direct_satellite","D2","2","Mercury","3",true,"inherited_unique_parent",,"inherited","D2_direct_satellite","d2_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-15 D2 anchor 1821; earlier precedence preserved",true,false
"scale:2855","2855","Ionian +♭2𝄫3","7-16","b111001001101","b101100100111","{0,1,2,5,8,9,11}","1-1-3-3-1-2-1","4,3,5,4,3,2","7-16 orientation B","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Jupiter","4",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 1831; earlier precedence preserved",true,false
"scale:2859","2859","Neapolitan Major ♯5","7-26","b110101001101","b101100101011","{0,1,3,5,8,9,11}","1-2-2-3-1-2-1","3,4,4,5,3,2","7-26 orientation A","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Mercury","3",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2861","2861","Melodic +","7-31","b101101001101","b101100101101","{0,2,3,5,8,9,11}","2-1-2-3-1-2-1","3,3,6,3,3,3","7-31 orientation A","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Mars","2",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2867","2867","7-21 rooted state 2867","7-21","b110011001101","b101100110011","{0,1,4,5,8,9,11}","1-3-1-3-1-2-1","4,2,4,6,4,1","7-21 orientation B","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Moon","4","{""Moon"":2,""Mercury"":1,""Saturn"":1}","{""A0"":2,""A1"":1,""A2"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",false,true
"scale:2869","2869","Major Augmented","7-32","b101011001101","b101100110101","{0,2,4,5,8,9,11}","2-2-1-3-1-2-1","3,3,5,4,4,2","7-32 orientation A","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Moon","1",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2873","2873","Ionian Augmented ♯2","7-22","b100111001101","b101100111001","{0,3,4,5,8,9,11}","3-1-1-3-1-2-1","4,2,4,5,4,2","7-22 single orientation","achiral","anchor","anchor_D1","D","diagonal_anchor","D1","1","Saturn","6",true,"declared_contact_signature","satellite_mediated_diagonal","validated","validated_D1_anchor","d1_anchor","0","0","4","4","{""Moon"":2,""Jupiter"":2}","{""A0"":4}",,,,,,"7-22 second-order midpoint from symmetric A0-satellite contacts at g−2 and g+2",true,false
"scale:2887","2887","Zephyrean Mode VI","7-Z36","b111000101101","b101101000111","{0,1,2,6,8,9,11}","1-1-4-2-1-2-1","4,4,4,3,4,2","7-Z36 orientation B","chiral","boundary","oriented_convergence","BOUNDARY","oriented_convergence",,,,,false,"relational_evidence_only",,"unassigned","validated_oriented_convergence_office_withheld","oriented_convergence","0","0","0",,,,"Jupiter",,"2","{""Jupiter"":2}","{""D4"":2}","At least two independent established satellite contacts agree on one relational office; chirality prevents anchor promotion and categorical office remains withheld.",true,false
"scale:2891","2891","7-25 rooted state 2891","7-25","b110100101101","b101101001011","{0,1,3,6,8,9,11}","1-2-3-2-1-2-1","3,4,5,3,4,2","7-25 orientation B","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Saturn","5","{""Mercury"":2,""Saturn"":3}","{""A1"":2,""A2"":2,""D4"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",false,true
"scale:2893","2893","Lydian Augmented ♭3","7-31","b101100101101","b101101001101","{0,2,3,6,8,9,11}","2-1-3-2-1-2-1","3,3,6,3,3,3","7-31 orientation B","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Saturn","6",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2899","2899","Lydian Augmented ♭2","7-27","b110010101101","b101101010011","{0,1,4,6,8,9,11}","1-3-2-2-1-2-1","3,4,4,4,5,1","7-27 orientation B","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Saturn","6",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2901","2901","Lydian Augmented","7-34","b101010101101","b101101010101","{0,2,4,6,8,9,11}","2-2-2-2-1-2-1","2,5,4,4,4,2","7-34 single orientation","achiral","anchor","anchor_A1","A","midpoint_anchor","A1","1","Saturn","6",true,"declared_midpoint","direct_achiral_midpoint","validated","validated_A1_anchor","a1_anchor","0","2","0",,,,,,,,,"validated A0 midpoint/phase-seam construction",true,false
"scale:2905","2905","Aeolian Flat","7-32","b100110101101","b101101011001","{0,3,4,6,8,9,11}","3-1-2-2-1-2-1","3,3,5,4,4,2","7-32 orientation B","chiral","satellite","satellite_A0","SATELLITE","direct_satellite","A0","0","Jupiter","4",true,"inherited_unique_parent",,"inherited","A0_direct_satellite","a0_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2915","2915","Scale 2915","7-Z38","b110001101101","b101101100011","{0,1,5,6,8,9,11}","1-4-1-2-1-2-1","4,3,4,4,4,2","7-Z38 orientation B","chiral","satellite","satellite_D2","SATELLITE","direct_satellite","D2","2","Sun","0",true,"inherited_unique_parent",,"inherited","D2_direct_satellite","d2_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-15 D2 anchor 2787; earlier precedence preserved",true,false
"scale:2917","2917","Lydian Augmented ♯3","7-31","b101001101101","b101101100101","{0,2,5,6,8,9,11}","2-3-1-2-1-2-1","3,3,6,3,3,3","7-31 orientation A","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Saturn","6",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2921","2921","Lydian Augmented ♯2♯3","7-31","b100101101101","b101101101001","{0,3,5,6,8,9,11}","3-2-1-2-1-2-1","3,3,6,3,3,3","7-31 orientation B","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Mercury","3",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","0",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2929","2929","Lydian +♯32","7-Z38","b100011101101","b101101110001","{0,4,5,6,8,9,11}","4-1-1-2-1-2-1","4,3,4,4,4,2","7-Z38 orientation A","chiral","satellite","satellite_D2","SATELLITE","direct_satellite","D2","2","Mars","2",true,"inherited_unique_parent",,"inherited","D2_direct_satellite","d2_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-15 D2 anchor 3441; earlier precedence preserved",true,false
"scale:2951","2951","7-5 rooted state 2951","7-5","b111000011101","b101110000111","{0,1,2,7,8,9,11}","1-1-5-1-1-2-1","5,4,3,3,4,2","7-5 orientation B","chiral","boundary","peripheral_leaf","BOUNDARY","peripheral_leaf",,,,,false,"relational_evidence_only",,"unassigned","single_contact_peripheral_leaf","peripheral_leaf","0","0","0",,,,,,"1","{""Saturn"":1}","{""D4"":1}","One established D4 satellite contact supplies insufficient evidence for recursive office inheritance.",false,true
"scale:2955","2955","Neapolitan Maj 𝄪4♯5","7-13","b110100011101","b101110001011","{0,1,3,7,8,9,11}","1-2-4-1-1-2-1","4,4,3,5,3,2","7-13 orientation A","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Saturn","6",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 2963; earlier precedence preserved",true,false
"scale:2957","2957","Melodic +4","7-Z38","b101100011101","b101110001101","{0,2,3,7,8,9,11}","2-1-4-1-1-2-1","4,3,4,4,4,2","7-Z38 orientation A","chiral","satellite","satellite_D2","SATELLITE","direct_satellite","D2","2","Venus","5",true,"inherited_unique_parent",,"inherited","D2_direct_satellite","d2_satellite","1","0","1",,,,,,,,,"direct eligible relation to 7-15 D2 anchor 1479; earlier precedence preserved",true,false
"scale:2963","2963","Ionian +♭2𝄪4","7-Z17","b110010011101","b101110010011","{0,1,4,7,8,9,11}","1-3-3-1-1-2-1","4,3,4,5,4,1","7-Z17 single orientation","achiral","anchor","anchor_D4","D","same_office_convergence_anchor","D4","4","Saturn","6",true,"declared_contact_signature","satellite_mediated_same_office_convergence","validated","validated_D4_anchor","d4_anchor","0","0","2","2","{""Saturn"":2}","{""A1"":2}",,,,,,"7-Z17 same-office convergence from two established A1 satellite contacts",true,false
"scale:2965","2965","Ionian +𝄪4","7-27","b101010011101","b101110010101","{0,2,4,7,8,9,11}","2-2-3-1-1-2-1","3,4,4,4,5,1","7-27 orientation A","chiral","satellite","satellite_A1","SATELLITE","direct_satellite","A1","1","Saturn","6",true,"inherited_unique_parent",,"inherited","A1_direct_satellite","a1_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
"scale:2969","2969","Scale 2969","7-21","b100110011101","b101110011001","{0,3,4,7,8,9,11}","3-1-3-1-1-2-1","4,2,4,6,4,1","7-21 orientation A","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Jupiter","4","{""Mars"":1,""Jupiter"":2,""Saturn"":1}","{""A0"":2,""A1"":1,""A2"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:2979","2979","Ionian +♭2♯3𝄪4","7-13","b110001011101","b101110100011","{0,1,5,7,8,9,11}","1-4-2-1-1-2-1","4,4,3,5,3,2","7-13 orientation B","chiral","satellite","satellite_D4","SATELLITE","direct_satellite","D4","4","Saturn","6",true,"inherited_unique_parent",,"inherited","D4_direct_satellite","d4_satellite","1","0","0",,,,,,,,,"direct eligible relation to 7-Z17 D4 anchor 2963; earlier precedence preserved",true,false
"scale:2981","2981","Noh","7-25","b101001011101","b101110100101","{0,2,5,7,8,9,11}","2-3-2-1-1-2-1","3,4,5,3,4,2","7-25 orientation A","chiral","boundary","office_junction","BOUNDARY","office_junction",,,,,false,"relational_evidence_only",,"unassigned","validated_multi_office_junction","office_junction","0","0","0",,,,,"Saturn","5","{""Mars"":2,""Saturn"":3}","{""A1"":2,""A2"":2,""D4"":1}","Established satellite contacts form a stable multi-office vector; no deterministic tie-resolution operator is declared.",true,false
"scale:2985","2985","Ionian +♯23𝄪4","7-26","b100101011101","b101110101001","{0,3,5,7,8,9,11}","3-2-2-1-1-2-1","3,4,4,5,3,2","7-26 orientation B","chiral","satellite","satellite_A2","SATELLITE","direct_satellite","A2","2","Mars","2",true,"inherited_unique_parent",,"inherited","A2_direct_satellite","a2_satellite","1","0","1",,,,,,,,,"unique eligible parent at governing tier",true,false
